,user_id,job_title,skill_name,rating
18270,4464,South Central Project Officer,project management,1
18271,4464,South Central Project Officer,governance progammes,1
18272,14568,Space Policy Adviser,local policy,1
18273,6343,"Space Policy, Investment and Sector Policy - Space Directorate",investments,1
18274,6343,"Space Policy, Investment and Sector Policy - Space Directorate",local policy,1
18275,16360,"Space Policy, Investment and Sector Policy - Space Directorate",local policy,1
18276,9567,Space Resilience Manager - Critical National Infrastructure,security,1
18277,9358,Space Resilience Policy Advisor,portfolio and progamme management,1
18278,3983,Space Systems Engineer,contract management,1
18279,5886,Space sponsorship and projects,capability development,1
18280,17581,Spaces Support,user feedback,1
18281,12818,"Spatial Analyst (HEO, Pay Band 4)",managing data quality,1
18282,2726,"Spatial Analyst (HEO, Pay Band 4)(Copy)",managing data quality,1
18283,3487,Spatial Data Manager (Forester Geostore) Fixed Term Appointment 1 year (Maternity Cover),web publishing,1
18284,4002,Specailst Production Instructor SPI: Cycle Repair,written communication,1
18285,13758,Special Procedures and Reliefs Policy Advisor,local policy,1
18286,1972,Special Projects - Air Manoeuvre Desk Officer,risk identification,1
18287,15305,Specialist - Woodland Habitats,delivery,1
18288,1567,"Specialist Adviser, Quality Assurance Social Care",communication,1
18289,9634,Specialist Advisor (Fisheries),contract management,1
18290,9634,Specialist Advisor (Fisheries),habitat management,1
18291,14239,Specialist Advisor (Fisheries),habitat management,1
18292,8627,Specialist Advisor - Diagnostic Imaging & Cancer Services,communication,1
18293,4345,Specialist Advisor – Urgent & Emergency Care,health data,1
18294,6177,Specialist Biomedical Scientist - Bacteriology,auditting,1
18295,17561,Specialist Information Systems Cloud Engineer,communication,1
18296,1816,Specialist Instructional Officer,security,1
18297,10669,Specialist Instructional Officer (Mechanical),programme design,1
18298,1235,Specialist Instructional Officer (SIO) Navigation,process improvement,1
18299,7159,Specialist Instructional Officer - Theory,record management,1
18300,13006,Specialist Instructional Officer Physical Training (SIO PT),policy development,1
18301,12718,Specialist Instructional Officer – Aeronautical Engineering  - Avionic/Electrical,programme design,1
18302,9204,Specialist Instructional Officer – Aeronautical Engineering  - Mechanical,programme design,1
18303,17009,Specialist Instructor Officer - Academic & Aeronautical Avionic Principles (AC01),coaching,1
18304,7639,Specialist Instructor Officer - Academic & Aeronautical Avionic Principles (ACO2),coaching,1
18305,5081,Specialist Instructor Officer - Academic & Aeronautical Avionic Principles (ACO3)  BC,coaching,1
18306,5589,Specialist Instructor Officer – Avionics/Air Weapons,coaching,1
18307,11259,Specialist Instructor Officer – Avionics/Air Weapons,coaching,1
18308,6503,Specialist Licensing Adviser,manage software licenses,1
18309,7653,Specialist Licensing Adviser,managing data quality,1
18310,6916,Specialist Licensing Adviser(Ref: 3303 ),managing data quality,1
18311,6916,Specialist Licensing Adviser(Ref: 3303 ),business data,1
18312,5743,Specialist Licensing Data Lead Adviser,business data,1
18313,16879,Specialist Licensing Data Manager,future demand management,1
18314,1586,Specialist Licensing GIS and Data Lead Adviser,future demand management,1
18315,2482,"Specialist Licensing Senior Adviser, Complex Casework Unit (CCU)",succession planning,1
18316,2254,Specialist Mapping Scientist,geospatial analysis,1
18317,17618,Specialist Production Instructor (SPI): Assembly Joiner - HMP Frankland,written communication,1
18318,2398,Specialist Production Instructor (SPI): Commercial Horticulture - HMP Morton Hall,resilience,1
18319,2398,Specialist Production Instructor (SPI): Commercial Horticulture - HMP Morton Hall,pesticide use,1
18320,6210,Specialist Production Instructor (SPI): Commercial Horticulture/Waste Environmental Hybrid - HMP New Hall,written communication,1
18321,16383,Specialist Production Instructor (SPI): Concrete - HMP Onley,written communication,1
18322,15391,Specialist Production Instructor (SPI): Textiles (Garment Manufacture),written communication,1
18323,415,Specialist Production Instructor (SPI): Waste Environmental - HMP Lewes,written communication,1
18324,13444,Specialist Production Instructor - Braille,written communication,1
18325,1676,Specialist Production Instructor - Commercial Horticulture,written communication,1
18326,285,Specialist Production Instructor - Horticultural and Biodiversity: Amenities and Conservation - HMP Grendon/Springhill,technical user stories,1
18327,11062,Specialist Production Instructor - Horticultural and Biodiversity: Commercial Horticulture - HMP Belmarsh,pesticide use,1
18328,16635,Specialist Production Instructor - Textiles(Garment Manufacture) HMP Erlestoke,written communication,1
18329,11680,"Specialist Production Instructor - Textiles, garment manufacture",written communication,1
18330,14828,Specialist Production Instructor - Waste Environment,written communication,1
18331,12869,Specialist Production Instructor SPI: Laundry - HMP Drake Hall,written communication,1
18332,1272,Specialist Production Instructor Textiles (Garment Manufacture),written communication,1
18333,3779,Specialist Production Instructor Waste Environmental,written communication,1
18334,13295,Specialist Production Instructor Woodwork - Wood Machinist - HMP Swaleside,written communication,1
18335,16540,Specialist Production Instructor- Commercial Horticulture,written communication,1
18336,11927,Specialist Production Instructor: Commercial Horticulture - HMP Sudbury,written communication,1
18337,2259,Specialist Production Instructor: Sheet Metal Work - HMP Coldingley,written communication,1
18338,10300,Specialist Production Instructor: Woodwork Machinist,written communication,1
18339,2490,Specialist Property Inspector,written communication,1
18340,4838,Specialist Recruitment Team (SRT) Manager,recruitment,1
18341,4838,Specialist Recruitment Team (SRT) Manager,customer support,1
18342,14874,Specialist Upland Habitats,project management,1
18343,3073,"Specialist, Climate Change",data visualisation,1
18344,15234,"Specialist, Marine Ornithology",business data,1
18345,1569,"Specialist, Marine Ornithology",project management tools,1
18346,16584,Specialist-Customer Due Diligence-Affordable Housing (5R0088),communicating risk,1
18347,10374,Species Enforcement Senior Adviser,investments,1
18348,6731,Species Management and Licensing: Policy and Strategy,leadership,1
18349,2716,Species Specialist - Mammals,problem solving,1
18350,9397,Species Specialist - Mammals,business data,1
18351,11824,Speech & Text Analytics Lead,qualitative and quantitative analysis,1
18352,15164,Speech and Copy Writer,technical communication,1
18353,11060,Speech and Copy Writer,technical communication,1
18354,3002,Speechwriter (EOI),verbal communication,1
18355,4498,Sponsorship Account Manager,relationship management,1
18356,4498,Sponsorship Account Manager,local policy,1
18357,8534,Sponsorship Account Manager *Closing date extended,local policy,1
18358,14153,Staff Engagement Lead- Change and Transformation,reviewing customer feedback,1
18359,14153,Staff Engagement Lead- Change and Transformation,communicating risk,1
18360,11764,Staff Officer - Technical Services,team management,1
18361,11929,Staff and Stakeholder Engagement Senior Adviser,business data,1
18362,13824,Stafford Operations Manager,"prioritise effectively, positions-constructively",1
18363,13824,Stafford Operations Manager,staff communication,1
18364,3331,Stage 0 Finance Analyst ( CDIO),financial controls,1
18365,287,Stage 0- Deputy Finance Business Partner,financial controls,1
18366,15465,Stage 0- Finance Analyst,financial controls,1
18367,6485,Stage 0- Finance Analyst,invoicing,1
18368,14269,Stakeholder Communications Officer (K0029),communication,1
18369,10388,Stakeholder Communications Officer (K0029),business intelligence ,1
18370,15861,"Stakeholder Engagement & Briefings Lead, Commonwealth Games",oral briefings,1
18371,502,Stakeholder Engagement Manager,leadership,1
18372,6356,Stakeholder Engagement Officer,planning ,1
18373,4073,Stakeholder Engagement Officer,local policy,1
18374,9363,Stakeholder Engagement Strategy - Implementation Lead,coaching,1
18375,9363,Stakeholder Engagement Strategy - Implementation Lead,time management,1
18376,8405,Stakeholder Engagement Strategy - Senior Implementation Officer,coaching,1
18377,13035,Stakeholder Engagement and Communications Lead – Tests and Trials,sustainability,1
18378,5400,Stakeholder Engagement and Communications Officer,test development,1
18379,8290,Stakeholder Engagement and Governance Support Officer - (IRC81669IO),analysis,1
18380,4560,Stakeholder Manager Level 4,written communication,1
18381,642,Stakeholder Officers - HEO,data analysis,1
18382,10996,Stakeholder Relations Adviser - International and Strategy (CRD - Band 4/HEO),user-led design,1
18383,9750,Stakeholder Relations Adviser - International and Strategy (CRD - Band 4/HEO),user-led design,1
18384,4261,Stakeholder Relations Lead (CRD - Band 3/SEO),user-led design,1
18385,15982,Stakeholder and Approvals Manager,financial information,1
18386,4366,Stakeholder and Approvals Manager,financial information,1
18387,14827,Stakeholder and Approvals Manager,relationship building,1
18388,13541,Stakeholder and Parliamentary Engagement Manager,planning multiple workstreams,1
18389,8965,Stakeholder engagement manager,good judgement,1
18390,3841,Stamp Taxes Specialist,manage ministerial correspondence,1
18391,3841,Stamp Taxes Specialist,public relations,1
18392,17212,Standards and Organisation Lead,governance progammes,1
18393,1306,Standards and Procedures Manager (Lead Verifier) - Operational Safety Unit,relationship building,1
18394,1306,Standards and Procedures Manager (Lead Verifier) - Operational Safety Unit,prioritisation,1
18395,267,Standards and Validation Officer (EO),security,1
18396,6993,Start for Life Policy Lead,problem solving,1
18397,606,Statistical Advisor,problem solving,1
18398,161,Statistical Analyst (National Forest Inventory),managing data quality,1
18399,834,Statistical Briefing Hub Analyst,documentation management,1
18400,7625,Statistical Data Scientist,communication,1
18401,8386,Statistical Methodologist,qualitative and quantitative analysis,1
18402,2314,Statistical Methodologists,delivery,1
18403,2026,"Statistical Methodology Analyst, Analytical Priority Projects (1 role available)",data communication,1
18404,12004,Statistical Production Analyst,problem solving,1
18405,14053,Statistical Production Analyst - Maternity Cover,staff communication,1
18406,6361,Statistical Production Analyst - TP & Lateral,staff communication,1
18407,3083,Statistical Production Analyst - TP & Lateral / Maternity Cover,staff communication,1
18408,13931,Statistical Support Officer,relationship building,1
18409,12522,Statistical Support and Data Access Officer,relationship building,1
18410,13429,Statistical and Mapping Officer,geospatial analysis,1
18411,2964,Statistician (Band 3/SEO),data visualisation,1
18412,7414,Statistician (IRC84508E),staff communication,1
18413,5372,Statistician - Head of Business Rates Payments - Local Policy Analysis Division,provide assurance,1
18414,17200,Statistician - IRC72548IO,data,1
18415,579,Statistician / Data Scientist - Analytic Content/Strategic Insight,data communication,1
18416,5925,Statistician/ Data Scientist,data communication,1
18417,3608,Statistics Coherence Lead,good judgement,1
18418,409,Statutory Guidance Development Lead – Pre-Charge Bail,local policy,1
18419,4994,Stealth Scientist / Engineer,presentation writing,1
18420,4829,Steward,investments,1
18421,4020,Steward,investments,1
18422,4829,Steward,maintaining office machinery,1
18423,17426,Steward,maintaining office machinery,1
18424,12362,Steward - Skara Brae,investments,1
18425,9955,Stockpile Planning Officer Asset Management Officer Consumables Stockpile Officer Equipment Stockpile Officer,report preparation,1
18426,9502,Stone Conservator x2,maintaining office machinery,1
18427,734,Stonemason,troubleshooting,1
18428,10592,Stonemason,troubleshooting,1
18429,9776,Storekeeper,maintaining office machinery,1
18430,3058,Storekeeper,maintaining office machinery,1
18431,334,Storekeeper,maintaining office machinery,1
18432,701,Storekeeper,government accounting policy,1
18433,4805,Storekeeper DSS,maintaining office machinery,1
18434,157,Storekeeper F&L,information management,1
18435,5893,"Storekeeper Fuel, Lubricants & Associated Products (FLAP)",government accounting policy,1
18436,9938,Storekeeper-GEF 1,customer support,1
18437,5113,Storekeeper/Driver A Coy Manston,contract management,1
18438,13277,Storekeeper/Driver A Coy Manston,contract management,1
18439,5188,Storeman,maintaining office machinery,1
18440,8128,Stores Assistant,maintaining office machinery,1
18441,13961,Stores Assistant (Copy),maintaining office machinery,1
18442,1472,Stores Manager (Technical),auditting,1
18443,1472,Stores Manager (Technical),security,1
18444,16319,Stores Manager(Copy),security,1
18445,6695,Stores Supervisor,data backup and recovery,1
18446,5937,Stores Warehouse,risk assessment documentation,1
18447,13461,Stores Warehouse,pesticide use,1
18448,13076,Stores Warehouse,maintaining office machinery,1
18449,7271,Stores Warehouse,pesticide use,1
18450,3494,Stores/Warehouse RIDS,pesticide use,1
18451,6641,Stores/Warehouse RIDS,data backup and recovery,1
18452,12878,Stores/Warehouse/Receiving Incoming Deliveries,maintaining office machinery,1
18453,965,Strategic Analysis Delivery Analyst,budget forecasting,1
18454,9147,Strategic Asset Manager,information asset management,1
18455,15545,Strategic Benefits Manager,research grants and funding,1
18456,561,"Strategic Business Adviser to Director Finance, Planning & Performance",web technology,1
18457,10872,Strategic Business Support Officer,contract management,1
18458,5141,Strategic Change Communications Lead,communication,1
18459,12862,Strategic Command - Defence Digital HR Branding and Outreach,calendar management,1
18460,12862,Strategic Command - Defence Digital HR Branding and Outreach,digital development,1
18461,17215,Strategic Command Delivery and Capability Senior Infrastructure Delivery Manager,performance reporting,1
18462,13855,Strategic Communication and Digital Engagement Lead (Schools/Parents),communication,1
18463,12666,Strategic Communications G7,sensitive material,1
18464,15126,Strategic Communications Manager,project management,1
18465,13647,Strategic Communications Manager,creative communication campaigns,1
18466,2439,Strategic Communications Manager,leading change,1
18467,7112,Strategic Communications Manager – Troubled Families Programme,local policy,1
18468,985,Strategic Communications Manager: Festival 2022,communication,1
18469,985,Strategic Communications Manager: Festival 2022,reviewing customer feedback,1
18470,985,Strategic Communications Manager: Festival 2022,manage reputational risk,1
18471,16322,Strategic Communications Officer,project management,1
18472,12451,Strategic Communications Officer,security,1
18473,13980,Strategic Communications Officer,communication,1
18474,17498,Strategic Communications Planner,reviewing customer feedback,1
18475,12763,Strategic Communications and Campaigns Manager (Schools/Parents/Vulnerable & Disadvantaged children),stakeholder engagement,1
18476,742,Strategic Communications and Campaigns Manager - Teachers and Schools,stakeholder engagement,1
18477,10461,"Strategic Communications lead, Office for Science and Technology Strategy",written and oral communication,1
18478,7006,Strategic Customs Risk Engine Management,communicating risk,1
18479,2683,Strategic Development Manager,research grants and funding,1
18480,9293,Strategic Engagement Manager,social media,1
18481,10957,Strategic Engagement Officer - Private Sector Critical National Infrastructure (CNI),engagement strategy,1
18482,3665,Strategic Engagement Senior Caseworker,teamwork,1
18483,15353,Strategic Governance Adviser,communicating risk,1
18484,4296,Strategic Governance Advisor,relationship management,1
18485,13641,Strategic Governance Advisor,information sharing,1
18486,6872,Strategic HR Lead,workforce planning,1
18487,6872,Strategic HR Lead,succession planning,1
18488,13186,Strategic Head of Data Assimilation Research and Development,communication,1
18489,13991,Strategic Internal Change Engagement Manager,leadership coaching,1
18490,7288,Strategic Partnering Programme Business Support Officer,stakeholder management,1
18491,12250,Strategic Picture of Risk - Strategic Analyst- Liverpool,relationship building,1
18492,6984,Strategic Planner,social media,1
18493,12177,Strategic Planner (Ref: 26263 ),provide workflow management,1
18494,16122,Strategic Planning,parliamentary government liaison,1
18495,904,Strategic Planning International Funding Officer,research grants and funding,1
18496,7120,Strategic Policy Projects & EU Exit Lead,climate change and energy policy,1
18497,16078,Strategic Procurement Specialist (Cheltenham),time management,1
18498,17447,Strategic Project Manager,contract management,1
18499,8222,Strategic Projects Officer,project management,1
18500,16598,Strategic Projects Officer and Strategy and Briefing Officer (2 roles),trade policy,1
18501,16598,Strategic Projects Officer and Strategy and Briefing Officer (2 roles),communication,1
18502,3539,Strategic Resourcing Manager,problem solving,1
18503,14334,Strategic Risk & Insight Lead,communicating risk,1
18504,10775,Strategic Traffic Officer,developing reporting,1
18505,4853,Strategic Workforce Planner,data,1
18506,9517,Strategic Workforce Planning Specialist,data analysis,1
18507,5301,Strategist,information sharing,1
18508,12932,"Strategy & Horizontal Delivery Lead, Export & Investment",planning ,1
18509,2125,"Strategy & Horizontal Delivery Lead, Export & Investment",planning ,1
18510,2125,"Strategy & Horizontal Delivery Lead, Export & Investment",cross cutting policy,1
18511,8970,Strategy & Insight Officer ( IRC87777E),qualitative and quantitative analysis,1
18512,12605,Strategy Adviser (SEO),project management,1
18513,11363,Strategy Adviser - Legislation,providing constructive challenge,1
18514,13883,"Strategy Adviser, Mental Health Policy",meeting minutes,1
18515,9354,Strategy Delivery Senior Officer,project management,1
18516,3880,Strategy Development Manager,team matrix management,1
18517,7555,Strategy Development Manager,data literacy and communication,1
18518,5342,Strategy Lead,developing key performance indicator,1
18519,11172,Strategy Manager,data visualisation,1
18520,7584,Strategy Manager,ministerial briefing,1
18521,632,Strategy Manager,local policy,1
18522,5881,Strategy Manager- Various Posts,relationship building,1
18523,2744,Strategy Officer,tax technical learning,1
18524,16092,Strategy Officer,python coding,1
18525,15390,Strategy Team Leader,leadership,1
18526,10981,Strategy adviser: Children’s Social Care,delivery,1
18527,9971,Strategy and Administrative Support,data,1
18528,8931,Strategy and Change Engagement Business Partner,resilience,1
18529,16628,"Strategy and Governance Lead- National, International & Research Group",general administration,1
18530,13508,Strategy and Governance Officer,management,1
18531,4411,Strategy and Planning Lead for Behaviour Change marketing programmes,support line managers,1
18532,6285,Strategy and Planning Manager,capability development,1
18533,14,Strategy and Planning Senior Officer **closing date extended**,accuracy,1
18534,7575,Strategy and Transformation Directorate-HEO Private Secretary,resilience,1
18535,7575,Strategy and Transformation Directorate-HEO Private Secretary,relationship building,1
18536,17100,"Strategy lead, Labour Markets",relationship building,1
18537,6934,"Strategy lead, RAF Media and Communications",political awareness,1
18538,11310,"Strategy, Policy and Governance lead for the Judicial College",leadership,1
18539,7729,"Strategy, Policy and Private Office Leads",governance,1
18540,17370,Student Engagement Officer,reviewing customer feedback,1
18541,4451,SubCap Support Officer,communication,1
18542,7224,"Subject Access Request Unit (SARU) - Administrative Assistant (AA) – Case Preparation Team - Immigration Information, Improvement and Support (3iS)",data,1
18543,7224,"Subject Access Request Unit (SARU) - Administrative Assistant (AA) – Case Preparation Team - Immigration Information, Improvement and Support (3iS)",commercial advice,1
18544,10331,"Subject Access Request Unit (SARU) - Administrative Assistant (AA) – Case Preparation Team - Immigration Information, Improvement and Support (3iS)",data,1
18545,7224,"Subject Access Request Unit (SARU) - Administrative Assistant (AA) – Case Preparation Team - Immigration Information, Improvement and Support (3iS)",business cases,1
18546,7224,"Subject Access Request Unit (SARU) - Administrative Assistant (AA) – Case Preparation Team - Immigration Information, Improvement and Support (3iS)",file management,1
18547,13380,"Subject Access Request Unit - HEO Casework Team Leader and Workflow Manager – Immigration Information, Improvement and Support (3iS) - Open on level transfer and promotion",team workload management,1
18548,16799,Subject Matter Co-ordinator (IRC74674IO),auditting,1
18549,12447,Subject Matter Expert on BTA / PTA to MTD programme and lead on handover of MTD Services to Live DSMT team,leadership,1
18550,2798,Submarine Directorate Portfolio Office - Programme Research and Support Officer,project management,1
18551,6167,Submarine Directorate Portfolio Office - Programme Research and Support Officer,project management,1
18552,511,Substance Misuse Project Officer,ethical standards,1
18553,7104,Summer Intern,criminal case management,1
18554,13436,Summer Intern,preparing tribunal hearings,1
18555,7104,Summer Intern,preparing tribunal hearings,1
18556,12817,Summer Intern,team workload management,1
18557,372,Summer Intern,team workload management,1
18558,372,Summer Intern,criminal case management,1
18559,16593,Summer Intern – Preston/Blackpool,criminal case management,1
18560,1822,Summer Interns - Midlands,criminal case management,1
18561,13760,Summer Placement - Counter Terrorism and Security Division,communication,1
18562,13760,Summer Placement - Counter Terrorism and Security Division,software design,1
18563,1021,Summer Placement - Cyber & Information Systems Division,security,1
18564,8895,Summer Placements Software Engineer,technical user stories,1
18565,14962,Supercomputer Commercial and Technology Contract Manager,stakeholder management,1
18566,6528,Supervising Officer,data,1
18567,5544,Supervision Billing Team Manager,teamwork,1
18568,5544,Supervision Billing Team Manager,conflict resolution,1
18569,6848,Supervision Team Leader,health data,1
18570,11158,Supervision Team Leader (SIS),information sharing,1
18571,11158,Supervision Team Leader (SIS),staff communication,1
18572,11158,Supervision Team Leader (SIS),conflict resolution,1
18573,8016,Supplier Engagement Lead,verbal communication,1
18574,6557,"Supplier Engagement Manager, Liaison Manager",verbal communication,1
18575,4753,Supplier Management Lead (Band 2/Grade 7),digital literacy,1
18576,1145,Supplier Manager,record management,1
18577,13316,Supplier Manager,provide assurance,1
18578,11146,Supplier Manager & Risk Lead,supplier management,1
18579,11146,Supplier Manager & Risk Lead,business performance,1
18580,5757,Supplier Partner Manager (OPS Band 2 / Grade 7),digital literacy,1
18581,12106,Supplier Relationship Manager,supplier management,1
18582,5619,Supplier Relationship Manager,financial information,1
18583,16369,Supplier Relationship Manager – Procurement and Contract Management,communicating risk,1
18584,14347,Supplier Relationship Manager/Sourcing Manager (PFPD Band 5/EO),local policy,1
18585,16063,Supplier Security Assurance Analyst,auditting,1
18586,16853,Supplier Security Assurance Analyst (extended closing date 06/02/2022 23:55),contract management,1
18587,2192,Supplier Security Assurance Support,security,1
18588,13569,Supplier Support Manager - Supplier Management Team,supplier management,1
18589,12116,Supply Chain Manager,communicating risk,1
18590,11041,Supply Chain Manager - Integrator and Software G7,communicating risk,1
18591,1262,Supply Chain Manager – Statutory Compliance FM,auditting,1
18592,896,Supply Chain Office Manager,customer support,1
18593,896,Supply Chain Office Manager,project management,1
18594,9260,Supply Fusion (E1a) - Support Delivery Co-Coordinator,sort and distribute mail,1
18595,9768,Supply Planning Lead,team communication,1
18596,6567,Support,team mailbox management,1
18597,7791,Support Advisor,customer support,1
18598,8843,Support Advisor  (Tier 1),customer support,1
18599,4757,Support Assistant Officer,social media,1
18600,9940,"Support Manager, HMS FLYING FOX",hr policy,1
18601,13129,"Support Manager, HMS FLYING FOX",invoicing,1
18602,8814,"Support Manager, HMS FLYING FOX",invoicing,1
18603,12368,"Support Manager, Office of the Independent Anti-Slavery Commissioner - Open on level transfer and promotion",invoicing,1
18604,12368,"Support Manager, Office of the Independent Anti-Slavery Commissioner - Open on level transfer and promotion",meeting coordination,1
18605,10349,"Support Officer (Organisational Design, Development & Talent)",communication,1
18606,3406,"Support Officer - Health, Safety, Environment & Quality",auditting,1
18607,13379,Support Officer Awarding Organisations Engagement,data acquisition,1
18608,6590,Support Officer Business and Projects - FTC until March 2023,communicating risk,1
18609,6067,Support Officer Infrastructure,working with external partners,1
18610,6820,Support Officer Infrastructure,working with external partners,1
18611,2239,Support Officer in PMOs & Incident Management UC,stakeholder engagement,1
18612,2954,"Support Officer, Cases - FTC 6 months",team workload management,1
18613,6131,"Support Officer, Independent and Unregistered Schools",maintenance,1
18614,15495,"Support Officer, Independent and Unregistered Schools",maintenance,1
18615,10487,"Support Officer, Media and Public Enquiries - FTC 9 Months",team workload management,1
18616,11096,Support Service Facilities - Waste Management,pesticide use,1
18617,17509,Support Service Facilities - Waste Management,maintaining office machinery,1
18618,16952,Support Service Facilities - Waste Management - HMP Swinfen Hall,pesticide use,1
18619,671,Support Services Facilities,pesticide use,1
18620,5225,Support Services Facilities,risk assessment documentation,1
18621,13625,Support Services Facilities (SSF) - Stores/Warehouse RIDS,data backup and recovery,1
18622,5809,Support Services Facilities (SSF): Waste Environmental - HMP Bedford,maintaining office machinery,1
18623,12406,Support Services Facilities - Stores / Warehouse RIDS,maintaining office machinery,1
18624,15898,Support Services Facilities - Waste Environment,maintaining office machinery,1
18625,15035,Support Services Facilities - Waste Environment,pesticide use,1
18626,8252,Support Services Facilities - Waste Environment,maintaining office machinery,1
18627,229,Support Services Facilities: Stores/Warehouse RIDS,pesticide use,1
18628,1801,Support Services HMP Wayland,pesticide use,1
18629,1907,Support Services Stores,pesticide use,1
18630,15967,Support Services Stores - HMPYOI Stoke Heath,maintaining office machinery,1
18631,5525,Support Services Strategy & Business Improvement Officer,customer support,1
18632,13546,"Support Solution Officer, Defence Digital 3",learning products,1
18633,10956,Support Team Manager,internal stakeholder management,1
18634,17485,Support Transformation -  Engineering Support Transformation Programme Scheduler,performance reporting,1
18635,4717,Support Transformation Innovation PM - C1,planning and scheduling,1
18636,1237,Support Transformation – Business Modernisation for Support (BMfS)   - Programme Delivery Manager – B1,agile project management,1
18637,7132,Support Transformation – Business Modernisation for Support (BMfS) – Project Manager – C2,project management,1
18638,7132,Support Transformation – Business Modernisation for Support (BMfS) – Project Manager – C2,trade policy,1
18639,13336,"Support for CHES analysis team, knowledge management and academic engagement",event planning,1
18640,16165,Support to the DM Enforcement and Insolvency Lead,editing,1
18641,6352,Surface Observations Metadata Industrial Placement 2022,data analysis,1
18642,7900,"Surge & Rapid Response Team, Planning and Deployment Implementation Manager",data quality assurance,1
18643,12586,"Surge & Rapid Response Team, Support Manager to the G7 (South) Operations Lead.",managing consulation responses,1
18644,2303,Surge and Rapid Response - Team Leader (237R),communicating risk,1
18645,8936,Surge and Rapid Response Team (AO) - Cardiff,data,1
18646,5420,Surge and Rapid Response Team (AO) - Salford/Manchester,data,1
18647,3726,Surge and Rapid Response Team – Business Support Officer,data quality assurance,1
18648,5023,Surge and Rapid Response Team – People Services Support Manager,sort and distribute mail,1
18649,6577,"Surge and Rapid Response Team, Planning & Performance Support Manager",report writing,1
18650,15867,Surge and Rapid Response Team- People Services Support Manager,team mailbox management,1
18651,16193,Surrey - Programme Facilitator for Sexual Offending Programme Team -,communicating risk,1
18652,13651,Surveillance Scientist,surveillance systems,1
18653,10634,Survey Coding and Editing Support Officer,team management,1
18654,11832,Survey Delivery Support Officer,generating documentation,1
18655,9644,Survey Inputs Manager,delivery,1
18656,4402,Survey Operations Development Manager - TP & Lateral,relationship building,1
18657,4402,Survey Operations Development Manager - TP & Lateral,change management,1
18658,4630,Survey Technician,habitat management,1
18659,14966,Sussex Reserve Manager x 2,risk management,1
18660,13751,Sustainability & Net Zero Advisor,climate change and energy policy,1
18661,5974,Sustainability Embedding Officer - Construction & Governance,sustainability,1
18662,5974,Sustainability Embedding Officer - Construction & Governance,project management,1
18663,4149,Sustainability Support Officer,customer/stakeholder relations,1
18664,12273,Sustainable Business Support Officer(Copy),spreadsheets,1
18665,17692,Sustainable Development - Lead Adviser (Wessex Area Team),communications,1
18666,11153,"Sustainable Road Transport Programme, Requirements Capture Deputy Manager",trade policy,1
18667,7350,"Sustainable Road Transport, Business Analyst",identifying risk,1
18668,7350,"Sustainable Road Transport, Business Analyst",reporting risk,1
18669,1634,Switchboard Manager,conflict resolution,1
18670,8281,Swyddog Gweinyddol (Cymraeg yn Hanfodol),team workload management,1
18671,4582,Synthetic Biologist,technical communication,1
18672,4582,Synthetic Biologist,relationship building,1
18673,2890,System Administrator,communication,1
18674,7869,System Configurator,problem solving,1
18675,2817,System Configurator,problem solving,1
18676,15804,System Configurator ESCS - TP,data,1
18677,9037,System Configurators,test development,1
18678,7102,System Manager  - Internal - FIND1218,risk monitoring,1
18679,7102,System Manager  - Internal - FIND1218,resilience,1
18680,8947,System Support Manager,government accounting policy,1
18681,7373,Systems Accountant,governance progammes,1
18682,12445,Systems Administration Officer,relationship building,1
18683,340,Systems Administration Officer,auditting,1
18684,1767,Systems Administration Officer,contract management,1
18685,3367,Systems Auditor,technical user stories,1
18686,6001,Systems Developement Manager - Senior Developer (IRC82207IO),system resilience,1
18687,8040,Systems Development Manager,internal stakeholder management,1
18688,5515,Systems Development Manager - Senior Developer - (IRC88696E),software design,1
18689,15935,"Systems Development Officer, Communications Exploitation Team",risk management,1
18690,16449,Systems Engineer,data acquisition,1
18691,12572,Systems Engineer,project plan,1
18692,10927,Systems Finance Business Partner,data analysis,1
18693,1065,Systems Manager (IRC86558IO),formal teaching,1
18694,330,Systems Product Owners,communicating risk,1
18695,16658,Systems Safety Principal,presentation writing,1
18696,928,Systems Safety Principal,presentation writing,1
18697,259,T&SC DD Private Office Business Support,social media,1
18698,15756,TB Compliance & Enforcement Officer,legislative complianced,1
18699,14414,TB Test Manager & Containment Level 3 (CL3) Laboratory Building Officer (SD22/17),risk assessment,1
18700,11116,TEST,problem solving,1
18701,1098,TEST - Senior Data Domain Architect(Copy)(Copy),data modelling,1
18702,1993,TEST Administration Officer (CD Band 6/AO),record management,1
18703,12281,TFM Compliance Manager,communicating risk,1
18704,11338,TG Operational Excellence Manager,delivery,1
18705,14142,TIS 3 -  Strategic Communications Manager,project management,1
18706,10293,"TIS3 - Senior Communications Officer, Rapid Response Unit",digital development,1
18707,4800,TMEC and GEF technical coordinator,record management,1
18708,10427,TMW SZ2 Storekeeper,contract management,1
18709,17291,TMW SZ2 Storekeeper,communication,1
18710,8818,TO BE DELETED,producing witness statement,1
18711,11098,TP Evening Shift Senior Agent *Temporary Promotion* **Open to DBS Staff Only**,communication,1
18712,3006,TSE Lead Scientist & Veterinary Lead Animal Sciences SD20/149,risk management,1
18713,13348,TUBU : Climate Assessment Officer,management information,1
18714,13706,Tactical CDS Operational Readiness Lead HO,project management,1
